scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
5,Matthew Stafford,Quarterback,Dillon_Panthers ,20,NA,0,NA,Bench,Bench
6,Matthew Stafford,Quarterback,NA,NA,11.5,16.2801801534,-4.7801801534,NA,Starter
7,Matthew Stafford,Quarterback,The_Peppy Kids,20,28.560000000000002,15.638037352000001,12.921962648000001,Bench,Bench
8,Matthew Stafford,Quarterback,The_Peppy Kids,0,23.38,19.441027143200003,3.938972856799996,Quarterback,Starter
9,Matthew Stafford,Quarterback,Just Drew _It,0,24.840000000000003,20.6152091087,4.224790891300003,Quarterback,Starter
10,Matthew Stafford,Quarterback,Just Drew _It,20,0,0,0,Bench,Bench
11,Matthew Stafford,Quarterback,Just Drew _It,21,0,0,0,IR,Bench
12,Matthew Stafford,Quarterback,Just Drew _It,21,0,0,0,IR,Bench
1,Mecole Hardman,Wide Receiver,Pre-Snap_Adjustment,20,0,4.9552459741,-4.9552459741,Bench,Bench
2,Mecole Hardman,Wide Receiver,Pre-Snap_Adjustment,4,14.100000000000001,7.806641013100002,6.2933589868999995,Wide Receiver,Starter
3,Mecole Hardman,Wide Receiver,Pre-Snap_Adjustment,4,17.400000000000002,8.742581822900002,8.6574181771,Wide Receiver,Starter
4,Mecole Hardman,Wide Receiver,Pre-Snap_Adjustment,4,-0.09999999999999998,9.588618640300002,-9.688618640300001,Wide Receiver,Starter
5,Mecole Hardman,Wide Receiver,Pre-Snap_Adjustment,20,9.3,8.8633509305,0.4366490695000014,Bench,Bench
1,Melvin Gordon,Running Back,Just Drew _It,21,0,0,0,IR,Bench
2,Melvin Gordon,Running Back,Just Drew _It,21,0,0,0,IR,Bench
3,Melvin Gordon,Running Back,Just Drew _It,21,0,0,0,IR,Bench
4,Melvin Gordon,Running Back,Just Drew _It,20,0,5.6078773625,-5.6078773625,Bench,Bench
5,Melvin Gordon,Running Back,Just Drew _It,2,5.8,11.229560952999998,-5.429560952999998,Running Back,Starter
6,Melvin Gordon,Running Back,Just Drew _It,2,6.3,14.752422107000005,-8.452422107000004,Running Back,Starter
7,Melvin Gordon,Running Back,Just Drew _It,2,7.8999999999999995,12.6605602215,-4.760560221500001,Running Back,Starter
8,Melvin Gordon,Running Back,Just Drew _It,2,10.4,12.0782805495,-1.6782805495000002,Running Back,Starter
9,Melvin Gordon,Running Back,Just Drew _It,2,24.4,11.271737149500003,13.128262850499995,Running Back,Starter
10,Melvin Gordon,Running Back,Just Drew _It,2,19.8,13.967365216000001,5.832634784,Running Back,Starter
11,Melvin Gordon,Running Back,Just Drew _It,2,10.5,14.2212730505,-3.7212730505000007,Running Back,Starter
12,Melvin Gordon,Running Back,Just Drew _It,20,NA,0,NA,Bench,Bench
1,Michael Gallup,Wide Receiver,Heartbreak_Kid,20,19.3,8.510846602500001,10.7891533975,Bench,Bench
2,Michael Gallup,Wide Receiver,Heartbreak_Kid,20,9.8,8.715642882500001,1.0843571174999997,Bench,Bench
3,Michael Gallup,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
4,Michael Gallup,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
5,Michael Gallup,Wide Receiver,Heartbreak_Kid,23,20.8,9.676412487,11.123587513,Flex,Starter
6,Michael Gallup,Wide Receiver,Heartbreak_Kid,23,6.800000000000001,10.586034785000003,-3.786034785000002,Flex,Starter
7,Michael Gallup,Wide Receiver,Heartbreak_Kid,23,4.9,10.818595222,-5.918595222,Flex,Starter
8,Michael Gallup,Wide Receiver,Heartbreak_Kid,20,NA,0,NA,Bench,Bench
9,Michael Gallup,Wide Receiver,Heartbreak_Kid,4,10.3,10.388247655,-0.08824765499999998,Wide Receiver,Starter
10,Michael Gallup,Wide Receiver,Heartbreak_Kid,4,15.600000000000001,9.900369763,5.699630237000001,Wide Receiver,Starter
11,Michael Gallup,Wide Receiver,Heartbreak_Kid,4,19.3,10.717639323000002,8.582360676999999,Wide Receiver,Starter
12,Michael Gallup,Wide Receiver,Heartbreak_Kid,4,7.5,9.5255644445,-2.0255644445000005,Wide Receiver,Starter
1,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,17.3,14.982241611000001,2.3177583889999998,Wide Receiver,Starter
2,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,13.9,14.824642032500002,-0.9246420325000013,Wide Receiver,Starter
3,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,13.9,13.871155015,0.02884498500000099,Wide Receiver,Starter
4,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,14,13.7391932505,0.2608067495000004,Wide Receiver,Starter
5,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,35.7,13.750527657000001,21.949472343000004,Wide Receiver,Starter
6,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,12.9,15.689520809000001,-2.7895208090000008,Wide Receiver,Starter
7,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,17.6,16.4769429085,1.1230570915000015,Wide Receiver,Starter
8,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,21.8,18.262041260500002,3.5379587394999987,Wide Receiver,Starter
9,Michael Thomas,Wide Receiver,Heartbreak_Kid,20,NA,0,NA,Bench,Bench
10,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,21.700000000000003,19.044007726000004,2.655992273999999,Wide Receiver,Starter
11,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,21.4,20.466599759000005,0.933400240999994,Wide Receiver,Starter
12,Michael Thomas,Wide Receiver,Heartbreak_Kid,4,21.1,18.4761527785,2.6238472215,Wide Receiver,Starter
1,Mike Evans,Wide Receiver,Easy As_A Bisi,23,3.8000000000000003,13.440964975,-9.640964975,Flex,Starter
2,Mike Evans,Wide Receiver,Easy As_A Bisi,4,8.100000000000001,11.6737572995,-3.5737572994999987,Wide Receiver,Starter
3,Mike Evans,Wide Receiver,Easy As_A Bisi,20,41,11.363080572,29.636919428,Bench,Bench
4,Mike Evans,Wide Receiver,Easy As_A Bisi,23,16.9,12.852870518000001,4.047129481999997,Flex,Starter
5,Mike Evans,Wide Receiver,Easy As_A Bisi,23,0,13.620654943999998,-13.620654943999998,Flex,Starter
6,Mike Evans,Wide Receiver,Easy As_A Bisi,23,16.1,11.959715305500001,4.1402846945,Flex,Starter
7,Mike Evans,Wide Receiver,Easy As_A Bisi,20,NA,0,NA,Bench,Bench
8,Mike Evans,Wide Receiver,Easy As_A Bisi,23,37.3,13.0689656205,24.231034379499995,Flex,Starter
9,Mike Evans,Wide Receiver,Easy As_A Bisi,23,30,14.5898289335,15.4101710665,Flex,Starter
10,Mike Evans,Wide Receiver,Easy As_A Bisi,4,10.200000000000001,16.3450151445,-6.1450151444999985,Wide Receiver,Starter
11,Mike Evans,Wide Receiver,Easy As_A Bisi,4,8.9,13.990934941000003,-5.090934941000002,Wide Receiver,Starter
12,Mike Evans,Wide Receiver,Easy As_A Bisi,4,7,16.148114938000003,-9.148114938000003,Wide Receiver,Starter
11,Mike Gesicki,Tight End,NA,NA,3.8,6.2098477065,-2.4098477065,NA,Starter
12,Mike Gesicki,Tight End,Heartbreak_Kid,6,10.3,6.406543132000001,3.8934568679999995,Tight End,Starter
1,Mike Williams,Wide Receiver,B1G_HAUS,23,3.9000000000000004,10.7614458088,-6.861445808799999,Flex,Starter
2,Mike Williams,Wide Receiver,B1G_HAUS,4,9.8,8.492813175800002,1.3071868241999987,Wide Receiver,Starter
3,Mike Williams,Wide Receiver,B1G_HAUS,4,6,10.133054231700003,-4.133054231700003,Wide Receiver,Starter
4,Mike Williams,Wide Receiver,B1G_HAUS,20,0,0,0,Bench,Bench
5,Mike Williams,Wide Receiver,B1G_HAUS,20,10.4,9.324604541000003,1.0753954589999974,Bench,Bench
6,Mike Williams,Wide Receiver,B1G_HAUS,23,9.7,8.7999296941,0.9000703058999999,Flex,Starter
7,Mike Williams,Wide Receiver,B1G_HAUS,4,6.7,9.590462527300001,-2.8904625273000013,Wide Receiver,Starter
8,Mike Williams,Wide Receiver,B1G_HAUS,20,8.4,9.409290145699998,-1.0092901456999979,Bench,Bench
9,Mike Williams,Wide Receiver,B1G_HAUS,4,12.8,9.5019315403,3.2980684597000014,Wide Receiver,Starter
10,Mike Williams,Wide Receiver,B1G_HAUS,4,6.5,10.1586322839,-3.6586322838999994,Wide Receiver,Starter
11,Mike Williams,Wide Receiver,B1G_HAUS,23,8.600000000000001,8.677191223500001,-0.07719122349999985,Flex,Starter
12,Mike Williams,Wide Receiver,B1G_HAUS,20,NA,0,NA,Bench,Bench
1,Miles Sanders,Running Back,Heartbreak_Kid,2,3.2,9.391799546500001,-6.191799546500001,Running Back,Starter
2,Miles Sanders,Running Back,Heartbreak_Kid,20,5.200000000000001,8.654454515,-3.4544545149999983,Bench,Bench
3,Miles Sanders,Running Back,Heartbreak_Kid,2,11.600000000000001,9.7802670435,1.819732956500001,Running Back,Starter
4,Miles Sanders,Running Back,Heartbreak_Kid,23,7.2,9.244536921,-2.0445369209999997,Flex,Starter
5,Miles Sanders,Running Back,Heartbreak_Kid,2,8.4,10.037154568,-1.6371545679999997,Running Back,Starter
6,Miles Sanders,Running Back,Heartbreak_Kid,20,16.7,10.559358697,6.140641302999999,Bench,Bench
7,Miles Sanders,Running Back,Heartbreak_Kid,20,4.7,9.200007942500001,-4.500007942500001,Bench,Bench
8,Miles Sanders,Running Back,Heartbreak_Kid,2,21.299999999999997,7.674204777500001,13.625795222499995,Running Back,Starter
9,Miles Sanders,Running Back,Heartbreak_Kid,2,8.8,7.875887456999999,0.9241125430000015,Running Back,Starter
10,Miles Sanders,Running Back,Heartbreak_Kid,20,NA,0,NA,Bench,Bench
11,Miles Sanders,Running Back,Heartbreak_Kid,2,5.700000000000001,12.791686747499998,-7.091686747499997,Running Back,Starter
